id_guide,name_desp,dir_derp,name_rec,dir_rec,date,heigth,presio,city_desp,city_rec,consecutivo,n1,n2,n3,n4
557589,Anna Mccoy,68 Muir Center,Anna Sims,000 Lyons Pass,2013-09-13,32.61,797,Mill Valley,Rancho Santa Margarita,360,32,6716156,49,71
894236,Doris Reid,13 Fremont Lane,Stephen Carter,67458 Brown Park,2014-08-14,62.58,517,San Francisco,Foster City,361,74,6747841,43,81
722144,Beverly Bennett,5081 Corry Court,Victor Peterson,50 Mosinee Parkway,2014-05-30,87.3,674,Trinidad,San Luis Obispo,362,9,6749447,43,71
354208,Ronald Coleman,15318 Kim Junction,Steve Sullivan,537 Towne Drive,2014-02-28,40.91,632,Palos Verdes Estates,Monterey Park,363,44,6565207,72,35
832627,Benjamin Taylor,11315 Arkansas Crossing,Carol Butler,7 Sunfield Junction,2014-03-18,63.44,642,Monrovia,Chula Vista,364,67,6873340,83,72
352909,Marie Porter,1 Vermont Place,Sara Edwards,58 Eastlawn Way,2014-05-10,47.68,572,Barstow,Ventura,365,93,6847581,13,27
415428,Christina Sanchez,194 Jackson Drive,Louise Evans,4 Birchwood Avenue,2014-01-10,15.88,499,West Covina,Placentia,366,90,6687810,56,34
338135,Kathleen Cook,917 Judy Park,Paula Andrews,0 Barby Junction,2013-12-14,27.54,478,Marina,Irvine,367,30,6847758,30,41
164700,Diana Diaz,73 Cordelia Avenue,Wayne Stewart,1 Pierstorff Lane,2013-11-28,52.55,706,Mendota,Emeryville,368,47,6691841,65,80
434133,Diana Marshall,526 Michigan Place,Denise Holmes,873 Cottonwood Circle,2014-02-05,16.86,576,Los Altos Hills,Murrieta,369,45,6813595,54,86
445787,Dorothy Roberts,631 Leroy Center,Chris Morgan,0374 Quincy Lane,2014-01-16,94.13,658,Brentwood,Willits,370,93,6743246,13,91
328078,Ryan Thomas,69 Monument Way,Walter Montgomery,90883 Hoepker Place,2014-04-21,4.52,768,Clayton,Holtville,371,42,6596378,45,89
801441,Stephanie Nichols,1 Lukken Place,Jennifer Henry,8 Bluestem Center,2013-09-20,11.78,641,Lawndale,Indio,372,6,6626763,4,61
508968,Keith Harper,130 Forest Alley,Raymond Davis,4 Vidon Court,2014-04-01,49.31,708,St. Helena,Loomis,373,39,6642685,64,13
214556,Catherine Price,3 Eagle Crest Parkway,Betty Jenkins,086 Ruskin Plaza,2014-04-16,17.96,571,Palo Alto,Loyalton,374,82,6855851,66,86
216298,Philip Ray,277 American Ash Alley,Ralph George,710 Ridgeway Hill,2013-12-19,98.32,778,Menifee,San Marcos,375,68,6800490,100,77
340858,Wanda Shaw,69702 Hanson Circle,Jack Fowler,47277 Oneill Plaza,2013-11-05,35.84,717,Lemoore,Colton,376,87,6856566,59,48
322266,Rebecca Riley,001 6th Point,Janice Ferguson,1 Dovetail Park,2014-06-25,78.18,781,Moorpark,City of Industry,377,33,6718643,21,95
818114,Margaret West,04 Anniversary Park,Kathleen Peters,5702 Prairie Rose Point,2014-08-18,22.84,775,Temecula,Duarte,378,12,6624884,92,45
724003,Jimmy Mendoza,5154 Bartillon Drive,Barbara Freeman,88503 Sunbrook Place,2014-03-25,30.11,529,Carmel-by-the-Sea,Orinda,379,49,6859074,34,60
260846,Joshua Perez,5 Dorton Lane,Sarah Matthews,8 Schlimgen Trail,2014-08-19,30.41,706,Moraga,Capitola,380,84,6808645,4,24
566562,Kimberly Flores,5559 Kipling Street,Wanda Robertson,19 Loftsgordon Place,2013-12-01,91.52,485,Burlingame,Rocklin,381,11,6869866,51,100
239478,Ryan Martin,92 Springview Trail,Evelyn Moore,83 Packers Road,2013-12-21,37.56,737,Rancho Cordova,Redlands,382,46,6808354,7,37
423554,Jose Jackson,36 Charing Cross Terrace,Ann Carroll,80 Lukken Drive,2013-12-25,5.72,732,Ukiah,Benicia,383,54,6835292,7,23
555208,Carolyn Olson,9 Lien Center,Julia Watkins,327 Declaration Pass,2014-07-18,11.75,658,Suisun City,Pacifica,384,96,6623340,64,94
762005,Melissa Pierce,6 Anthes Hill,Carol Davis,47 Warbler Way,2014-06-23,67.03,644,Woodside,Healdsburg,385,59,6653591,91,90
116961,Frances Gilbert,2 Old Gate Lane,Frances Gomez,84681 Florence Plaza,2013-12-23,18.48,659,Lincoln,Redding,386,22,6619708,71,16
599665,Kenneth Fuller,29 Gina Drive,Linda Cook,039 Lakewood Lane,2014-04-21,5.03,519,Stockton,Dana Point,387,61,6735829,43,11
404063,Brandon Jacobs,05399 Artisan Park,Debra Burke,35 Declaration Center,2014-03-16,5.02,658,Delano,San Pablo,388,32,6803423,66,43
759477,Edward Jenkins,81377 Redwing Junction,Marie Rivera,751 Anzinger Way,2013-10-10,41.18,604,Alhambra,Lake Forest,389,53,6646738,59,100
610463,Alan West,2147 Fisk Place,Martin Walker,89833 Spohn Court,2014-01-04,69.65,681,Tiburon,Hemet,390,5,6727599,27,35
465240,Bonnie Stanley,9 Holmberg Lane,Robert Carroll,618 Glendale Parkway,2013-12-21,37.79,682,Vacaville,Lynwood,391,38,6719991,8,16
544852,Russell Hicks,4968 Sachtjen Court,Maria Martinez,16673 Redwing Alley,2014-03-18,42.75,521,Adelanto,Novato,392,1,6863622,17,68
715970,Jack Baker,89970 Claremont Avenue,Douglas Miller,3475 Continental Place,2014-07-06,18.4,710,Solvang,Morro Bay,393,57,6661217,21,99
679484,Roger Taylor,08 Corry Terrace,Jessica Pierce,37 Ridge Oak Center,2013-12-02,3.92,672,Burbank,Modesto,394,9,6616891,58,1
406580,Cheryl Adams,87 Arkansas Place,Andrew Cox,5916 Weeping Birch Place,2014-03-15,83.83,629,South San Francisco,Irwindale,395,50,6854440,42,95
280989,Sarah Jenkins,5467 Pepper Wood Crossing,Theresa Campbell,137 Mitchell Place,2014-07-01,87.86,597,La Mesa,Loyalton,396,84,6669905,29,60
370831,Douglas Bell,49 Loftsgordon Court,Louise Bell,23 Ridgeway Trail,2014-06-23,18.75,764,Yorba Linda,El Cerrito,397,53,6815449,38,70
214153,Donna Wells,694 Lukken Avenue,Fred Jordan,645 Schiller Junction,2014-03-28,96.67,664,Morgan Hill,Lemoore,398,38,6552297,73,13
691530,Carolyn Larson,58 Talisman Drive,Norma Meyer,228 Tennessee Court,2014-01-13,81.14,667,Richmond,Walnut Creek,399,75,6627755,43,39
549236,Patrick Hansen,346 Oriole Parkway,Paula Harris,17 Vidon Drive,2014-03-31,36.3,773,Clearlake,Petaluma,400,96,6682204,9,74
191335,Mary Cox,0 Mallory Park,Henry Allen,5 Northfield Hill,2013-11-22,91.57,700,Holtville,Menifee,401,93,6567305,32,9
845218,Craig Owens,163 Steensland Center,Jack Lawrence,42 Coleman Road,2014-07-27,76.39,512,Cypress,Taft,402,56,6696063,24,47
502011,Stephanie Jacobs,5517 Doe Crossing Road,Lori Watkins,7116 Morrow Hill,2013-10-01,19.37,634,Hercules,Bell Gardens,403,97,6630429,57,58
588316,Cynthia Lee,7 Packers Way,Benjamin Griffin,6378 Paget Drive,2014-06-11,61.5,795,Tehachapi,Ridgecrest,404,4,6745833,10,46
346212,Douglas Kelly,04 Rusk Center,Theresa Morrison,7 Di Loreto Park,2013-09-19,99.99,474,Modesto,King City,405,29,6632619,10,19
859550,Deborah Hansen,305 Vermont Center,Frances Banks,290 Sachtjen Crossing,2013-10-10,67.86,681,Perris,Camarillo,406,22,6816848,52,50
266938,Kathy Montgomery,9026 Green Ridge Court,Keith Daniels,21504 Rigney Road,2014-05-16,17.62,527,Tiburon,Studio City,407,46,6678216,44,89
226843,Andrea Brooks,8 Westerfield Crossing,Robin Cooper,8878 Meadow Valley Avenue,2014-06-05,29.55,536,Grover Beach,Laguna Niguel,408,57,6866915,28,35
620202,Lori West,313 Banding Terrace,Ronald Ryan,3383 Buell Trail,2014-05-22,35.98,680,San Bruno,Brea,409,74,6809870,22,73
879464,Michelle Harvey,6 Southridge Drive,Lois Stewart,80278 Bartelt Parkway,2014-04-22,5.98,475,Seal Beach,Hidden Hills,410,39,6538572,82,44
155634,Jerry Perkins,53 3rd Road,Doris Bailey,12733 Valley Edge Point,2014-09-03,47.86,748,El Monte,Hawaiian Gardens,411,19,6887906,76,63
738147,Steve Wilson,71 Continental Lane,Linda Montgomery,56 Hooker Terrace,2014-03-16,45.92,589,Larkspur,Fountain Valley,412,42,6560798,66,69
672693,John Jacobs,660 Express Trail,Christine Williams,22685 Alpine Place,2014-06-12,72.65,717,San Juan Bautista,Oakley,413,56,6558036,41,98
845190,Nicole Ryan,1789 Grayhawk Point,Jimmy Frazier,269 Jay Junction,2014-06-10,40.87,662,Irvine,San Juan Capistrano,414,88,6894190,35,75
434877,Randy Scott,73 Ridge Oak Terrace,Betty Long,8 Mccormick Lane,2013-11-11,2.0,669,Seal Beach,Galt,415,22,6640447,24,84
240286,Norma Williams,552 Hudson Hill,Rebecca Hill,05949 Pearson Point,2014-04-29,14.74,510,Fontana,Isleton,416,39,6655778,71,79
362085,Keith Foster,753 Twin Pines Lane,Evelyn Martin,222 Waywood Street,2014-04-27,74.36,599,Pleasant Hill,Yucaipa,417,42,6553203,81,17
748174,Linda Garrett,92819 Arizona Pass,Karen Thompson,0348 Homewood Plaza,2014-08-07,82.81,612,Patterson,Ridgecrest,418,53,6700437,2,68
498682,Kelly Freeman,96 1st Center,Anna Vasquez,31 Crowley Street,2014-06-29,11.2,606,Manteca,Hawaiian Gardens,419,1,6644248,76,48
770787,Carolyn Moreno,71 Marquette Alley,Albert Lewis,45 Lillian Junction,2014-06-02,44.55,733,Malibu,Cupertino,420,36,6787637,74,33
353692,John George,5157 Ridge Oak Avenue,Terry Gardner,5 Bayside Drive,2014-04-18,96.39,602,San Gabriel,Corcoran,421,40,6635313,70,16
470254,Jennifer Gordon,8455 Bay Avenue,Roger Murphy,6560 Riverside Trail,2014-05-15,88.67,613,Apple Valley,Brisbane,422,3,6590102,69,18
537981,Samuel Edwards,62 Spenser Parkway,Cheryl Armstrong,324 Hagan Lane,2014-03-05,54.3,724,Laguna Hills,Martinez,423,11,6854052,3,5
351868,Tammy Garcia,55134 Badeau Way,Marie Cruz,146 Butterfield Junction,2013-09-08,34.44,574,Whittier,Cotati,424,79,6544601,58,54
504345,Karen Torres,79 Bay Plaza,Russell Schmidt,50 6th Park,2013-09-26,83.31,702,Laguna Beach,Hercules,425,37,6751250,69,7
312085,Steven Coleman,32 Evergreen Court,Laura Frazier,7051 Dakota Place,2014-08-21,24.21,486,Moraga,Lancaster,426,4,6716878,64,56
695269,Earl Graham,34692 Blaine Avenue,Catherine Jacobs,3766 Meadow Vale Pass,2014-01-28,51.93,512,Blue Lake,Santa Rosa,427,52,6764625,68,42
404303,Jason Walker,9002 Atwood Street,Gloria Grant,0623 Fordem Parkway,2014-04-08,18.27,646,Escalon,Perris,428,24,6549986,62,28
790485,Phyllis Stevens,53518 Tomscot Place,Stephen Palmer,4 Summit Court,2014-03-22,11.23,661,California City,Roseville,429,7,6798416,14,91
765536,Carol Robinson,693 Grasskamp Point,Paul Brown,25 Kropf Parkway,2014-04-30,14.12,698,Ukiah,Woodlake,430,45,6718908,57,30
573698,Gerald Lane,49 Hayes Pass,Stephanie Carpenter,45 Pepper Wood Drive,2014-02-16,79.23,734,Morgan Hill,Brisbane,431,28,6808550,66,36
405557,Michael Gardner,59260 Golf Point,Nancy Dunn,41630 Hollow Ridge Crossing,2014-07-05,53.02,564,Pacific Grove,Irwindale,432,65,6787249,15,63
520255,Janet Nelson,9590 Rowland Crossing,Donna White,85274 Grayhawk Center,2013-11-16,98.82,478,Bell Gardens,Bellflower,433,65,6879120,62,42
287344,Doris Ramirez,24 Pawling Road,Joan Johnston,008 Forest Court,2014-06-07,37.2,497,Dorris,Chowchilla,434,80,6618140,86,2
223874,Kathleen Long,7 Memorial Pass,Virginia Murphy,73 Wayridge Road,2013-09-18,27.76,569,La Palma,San Joaquin,435,96,6847569,31,10
409469,Debra Grant,830 Green Ridge Road,Wayne Spencer,22238 Fairfield Court,2013-10-11,6.66,659,Amador City,Manteca,436,26,6762215,58,61
261819,Frank Cooper,423 Starling Place,Lawrence Hansen,22 Texas Terrace,2014-03-31,75.99,758,City of Industry,Highland,437,70,6702468,7,70
490846,Julie Gardner,34580 Crescent Oaks Road,Raymond Palmer,3 Golden Leaf Park,2014-03-04,56.88,647,Banning,Lincoln,438,32,6717221,44,22
795490,Alice Hernandez,12404 Golf Course Drive,Jean Morales,875 Bellgrove Street,2014-01-09,66.56,620,Lemoore,Manhattan Beach,439,45,6827362,11,55
265811,Kathy Alexander,25261 Mcguire Hill,Earl Porter,37425 Annamark Circle,2013-10-05,13.59,760,Napa,Atherton,440,33,6626124,15,77
396370,Jessica Weaver,727 Mariners Cove Trail,Anna Shaw,94 Forest Run Hill,2013-10-28,4.89,549,Gilroy,South Gate,441,60,6698657,32,31
148052,Carl Wheeler,676 Warbler Crossing,Rachel Hansen,3127 Harper Place,2014-08-13,74.55,523,Colma,Woodland,442,29,6843365,46,100
812706,Craig Lewis,580 Eastwood Court,Ralph Austin,194 Longview Trail,2014-04-10,73.21,619,Pleasant Hill,Dana Point,443,82,6680423,13,63
384129,Harold Reyes,6882 Sullivan Terrace,Robin Wood,707 6th Hill,2013-10-31,71.09,752,Windsor,Amador City,444,88,6594866,58,58
197738,Roy Foster,533 Schmedeman Plaza,Clarence Snyder,8 Eggendart Hill,2014-06-15,41.94,543,Guadalupe,Rancho Palos Verdes,445,98,6683447,5,99
630954,Margaret Lee,90 Gale Avenue,Eric Reyes,44 Fairview Court,2014-08-27,14.42,484,La Habra Heights,San Bernardino,446,21,6682360,8,14
785175,Nicole Allen,8 Thackeray Road,Howard Parker,9 Stoughton Street,2014-03-02,74.56,582,Live Oak,Walnut,447,20,6679618,93,15
570791,Jessica Lawrence,958 Grim Court,Joyce Powell,5317 Fuller Drive,2013-10-13,70.79,550,Carpinteria,Sonoma,448,70,6596524,97,63
616245,Adam Lynch,31 North Road,Joyce Garrett,58062 Mayfield Place,2014-07-08,70.27,772,Roseville,Daly City,449,3,6662884,68,96
381014,Ashley Hayes,54 Graceland Road,Michael Harvey,39 Laurel Junction,2014-04-11,70.17,607,San Joaquin,Santa Cruz,450,14,6860334,66,28
254081,Rose Simmons,03 Toban Court,Andrew Franklin,39016 Jackson Plaza,2014-01-16,55.77,665,Atherton,Indian Wells,451,75,6872295,18,37
589798,William Bishop,47 Meadow Valley Road,Earl Evans,7256 American Ash Plaza,2013-10-01,55.07,501,Maricopa,Del Rey Oaks,452,64,6763938,32,59
495950,Lawrence Mills,4 Debra Court,Evelyn Howard,665 Arapahoe Junction,2013-10-07,79.2,587,La Quinta,Temple City,453,6,6811955,41,22
727584,Wayne Garrett,724 Esch Road,Chris Reid,5 Lien Alley,2014-07-15,34.2,490,Stockton,Monterey Park,454,56,6546136,72,76
432683,Kathryn Bishop,7999 Northland Place,Walter Sanders,185 Lighthouse Bay Street,2014-06-17,32.58,629,San Fernando,San Bernardino,455,66,6840911,18,29
188227,Peter Murray,92 Oriole Plaza,Willie Hernandez,5 Sunnyside Point,2014-08-16,94.13,658,Laguna Woods,La Quinta,456,15,6864010,94,77
277153,Lois Hart,29 Kings Street,Eugene Jacobs,0316 Judy Place,2014-02-12,5.1,502,Orland,Inglewood,457,70,6619865,29,42
172565,Lisa Stewart,86 Kim Trail,Mark Flores,3959 Union Alley,2013-10-28,27.67,535,Imperial Beach,Rio Vista,458,25,6561416,16,1
351601,Gerald Hicks,04271 Green Ridge Pass,Adam Armstrong,2256 Summer Ridge Alley,2014-04-09,84.95,787,Alturas,Marina,459,69,6574451,81,14
795985,Joyce Stephens,9787 Delladonna Road,Joyce Perez,32 Hazelcrest Pass,2014-07-09,21.81,612,La Habra,Rolling Hills,460,19,6890070,56,51
831310,Chris Armstrong,51 Bayside Crossing,Daniel Hanson,70695 Bashford Place,2014-06-29,56.17,640,Dunsmuir,Westminster,461,74,6882105,62,4
806693,Emily Dunn,813 Express Hill,Anna Perry,38 Knutson Way,2014-02-08,26.16,558,Oxnard,Temecula,462,23,6636362,69,2
306187,Gerald Bryant,36 Union Hill,Keith Woods,51423 Glacier Hill Pass,2013-12-17,33.13,536,San Clemente,Novato,463,48,6638172,3,78
796886,Jesse Bowman,63231 Swallow Trail,Walter Burton,81606 Sugar Terrace,2014-08-31,90.51,565,Placentia,Arcata,464,61,6799436,44,16
419529,Kevin Bowman,0470 Erie Park,Louis Lane,2897 Prairie Rose Parkway,2014-08-30,15.63,589,Saratoga,Anderson,465,19,6718765,72,77
772861,Matthew Franklin,42 Lakewood Crossing,Adam Holmes,3 Golf View Avenue,2014-07-06,3.38,714,Clearlake,Lake Forest,466,90,6840551,66,24
452008,John Simpson,09211 Scoville Way,Sean Morgan,8 Holy Cross Drive,2014-06-23,99.17,761,Point Arena,Walnut Creek,467,63,6878085,74,92
648520,Sean Reid,14485 Maryland Pass,Joan Ford,02311 Kensington Circle,2014-02-16,43.77,765,Desert Hot Springs,Livermore,468,82,6631261,38,34
169647,Adam Nguyen,5732 Montana Circle,Adam Garza,8608 Crowley Parkway,2014-06-02,4.75,516,Etna,Downey,469,66,6570377,22,17
349000,Lisa Evans,2 Northridge Place,Donna Lawrence,0 Ludington Parkway,2014-05-12,1.32,739,Riverbank,Santa Paula,470,9,6801570,26,82
600969,Gregory Peters,3070 Onsgard Drive,Donna Cruz,4 Mayfield Court,2014-05-29,5.51,681,Bell Gardens,Twentynine Palms,471,93,6901042,44,54
458957,Joseph Hicks,2999 Anhalt Hill,Katherine Ortiz,2 Hovde Parkway,2013-11-01,10.03,549,Thousand Oaks,Rolling Hills,472,36,6714587,55,77
220029,Joe Hughes,500 Trailsway Point,Samuel Brown,70127 Lighthouse Bay Drive,2014-04-21,9.42,719,Rio Dell,Baldwin Park,473,81,6827557,33,60
479809,Billy Stewart,94 Laurel Court,Jeremy Chavez,798 Blue Bill Park Circle,2014-07-04,32.77,746,Shafter,Pittsburg,474,59,6870356,90,77
344431,Joan Coleman,192 Sunbrook Court,Ruth Peters,1053 Scoville Circle,2013-10-28,44.86,517,Ripon,Lomita,475,79,6830173,74,14
753906,Anna Henderson,7358 Prentice Avenue,Jacqueline Bradley,54 Magdeline Circle,2014-01-24,97.17,665,Cerritos,Anderson,476,87,6737740,87,30
230465,Carol Nguyen,99713 Arizona Avenue,Sandra Murray,9 Melrose Terrace,2014-05-12,51.39,577,Wasco,Winters,477,95,6847428,76,19
693625,Anthony Long,5590 Mandrake Center,Chris Robinson,6724 Susan Avenue,2014-02-24,20.95,615,Lawndale,Fort Jones,478,97,6858362,66,85
578565,Albert Coleman,4 Prairie Rose Terrace,Robert Harper,47 Marquette Place,2014-07-19,84.6,755,Benicia,Redding,479,33,6695404,90,35
701182,Juan Black,09091 Golf Street,Cheryl Mccoy,925 Kim Circle,2014-04-25,3.23,533,Fort Jones,Hawaiian Gardens,480,38,6735070,9,80
407036,Sharon Payne,5 Knutson Road,Paul Reed,79389 Randy Pass,2014-06-15,18.23,538,South El Monte,San Bruno,481,26,6637628,36,55
706330,Jason Jordan,45 Hagan Lane,Julie Ford,736 Holy Cross Crossing,2014-03-26,65.68,693,Palo Alto,Costa Mesa,482,67,6533449,46,13
776743,Judy Rivera,58 Ridgeview Way,Judy Woods,100 Hoepker Street,2014-01-22,97.59,724,Simi Valley,Foster City,483,80,6738088,91,72
213232,Scott Hernandez,09 North Alley,Janice Watson,519 Columbus Junction,2013-09-10,69.53,662,Pismo Beach,Artesia,484,56,6827826,72,67
133799,Scott Wagner,6 Buena Vista Center,Rebecca Richardson,7253 Crest Line Plaza,2013-11-23,5.06,735,Fairfax,Anderson,485,49,6730706,75,51
743798,Donna Johnson,80832 Main Drive,Annie Welch,30 Arapahoe Way,2014-01-18,77.04,617,Coronado,Calimesa,486,77,6803069,34,80
718803,Ralph Price,0 8th Place,Jessica Ortiz,98882 Doe Crossing Road,2014-01-17,56.58,543,Foster City,Daly City,487,34,6620896,26,68
644605,Ashley Carpenter,37828 Red Cloud Drive,Anne Duncan,87 Del Mar Plaza,2014-04-20,75.54,738,Foster City,Arroyo Grande,488,55,6892741,17,92
242980,Pamela Fisher,2 Independence Trail,Louise Rogers,425 Glendale Street,2014-07-18,1.64,666,Blue Lake,Arcadia,489,13,6736604,14,44
767089,Virginia Stephens,7 Green Ridge Road,Kimberly Mitchell,73170 Lake View Place,2014-03-10,97.37,596,Arcata,Morro Bay,490,69,6590514,54,16
543798,Ann Rivera,01376 Farragut Junction,Cynthia Reid,825 Lakewood Point,2013-12-25,24.18,499,Escondido,Mountain View,491,75,6847081,36,73
175578,Bonnie James,162 Hanson Junction,Douglas Carroll,86 Crest Line Lane,2013-11-28,16.06,664,Coachella,Indian Wells,492,56,6798024,56,96
405837,Barbara Freeman,8 Esker Road,Kimberly Moore,76077 Parkside Point,2014-05-31,64.61,622,Waterford,Avalon,493,3,6538386,38,53
500763,Judith Williamson,1280 Northport Way,Randy Oliver,78 Duke Road,2014-02-18,56.3,674,Rancho Palos Verdes,Gonzales,494,91,6700738,15,67
543937,Catherine Gibson,96 Southridge Pass,Edward Long,2 Randy Crossing,2014-05-25,23.18,725,Rosemead,Santa Maria,495,88,6534235,76,72
462346,Alice Adams,913 Petterle Park,Stephanie Barnes,65399 Bunting Pass,2014-02-20,13.38,782,Susanville,Clearlake,496,18,6806438,26,51
309387,Roger Austin,63466 Goodland Hill,Daniel Gardner,96273 Hoard Trail,2014-05-13,29.65,652,Clayton,Arroyo Grande,497,61,6884103,26,6
390390,Harry Carpenter,99 Vernon Drive,Walter Greene,0 Duke Plaza,2013-10-16,30.25,753,Firebaugh,Garden Grove,498,80,6793143,2,41
404559,Carol Willis,988 Rutledge Point,Catherine Rose,05 Daystar Trail,2013-10-26,61.49,547,Jackson,Hillsborough,499,23,6726155,68,80
682558,Dennis Bryant,47 Valley Edge Junction,Carl Freeman,59 Carey Place,2014-06-25,14.45,760,Sausalito,Monte Sereno,500,42,6867187,39,2
272210,Jesse Simmons,844 Coleman Drive,Jeremy Alvarez,3345 Scott Terrace,2014-01-27,25.7,547,Victorville,Arroyo Grande,501,12,6816267,15,11
697033,Clarence Stewart,2449 Annamark Trail,Brian Howard,08841 Kensington Circle,2013-10-07,15.68,683,Firebaugh,Aliso Viejo,502,89,6594079,85,51
171730,Bonnie Daniels,20132 Sutteridge Center,Jeffrey King,234 Melby Street,2014-08-10,65.82,799,Ferndale,Yorba Linda,503,37,6583164,92,73
334328,Angela Riley,777 Manitowish Drive,Terry Gray,1 Logan Pass,2014-05-23,85.84,636,Vallejo,San Jacinto,504,93,6543940,93,100
516846,Susan Cox,865 Brickson Park Terrace,Joseph Payne,65 Surrey Parkway,2014-01-11,87.47,773,Paradise,Pomona,505,98,6549661,79,40
137542,Laura Thompson,4503 Dixon Junction,Kenneth Wright,15310 Green Alley,2013-10-29,70.14,592,Corcoran,Eureka,506,39,6703179,39,39
384321,Ashley Carpenter,913 7th Place,Carolyn Flores,13 Lakewood Gardens Pass,2014-06-01,45.37,623,Hillsborough,Santa Monica,507,81,6536523,56,18
494060,Ryan Fields,276 Tony Pass,Billy Alexander,0 Stone Corner Pass,2013-09-06,35.85,597,Marina,Shasta Lake,508,69,6659591,52,30
494012,Carolyn Perkins,1 Vernon Parkway,Eugene Riley,3 Kennedy Hill,2013-11-03,35.63,789,Lakewood,Maywood,509,58,6791970,73,6
655318,Timothy Hansen,24 Veith Point,Nicholas Alexander,268 Buell Place,2013-09-07,99.04,641,Compton,Dos Palos,510,60,6891419,70,66
827801,George Johnson,87 Green Ridge Parkway,Anna Hamilton,5297 Butterfield Way,2013-09-14,69.63,697,Novato,Sebastopol,511,44,6534313,19,29
561389,Marilyn Carpenter,4093 Waywood Circle,Shirley Ward,53 Farwell Parkway,2014-02-18,17.88,681,Tulelake,Newman,512,66,6866907,45,53
353745,Judith Hall,07787 Farragut Hill,Julia Perez,05010 Veith Crossing,2014-08-05,54.17,549,Lakewood,Crescent City,513,6,6742367,71,23
468690,Betty Owens,250 Elmside Hill,Kimberly Knight,73499 Norway Maple Road,2014-04-19,6.29,599,Clovis,Elk Grove,514,26,6648077,57,61
153830,Joyce Martinez,52974 Fair Oaks Avenue,Frances Lee,63149 Bellgrove Circle,2014-05-04,26.7,641,Needles,Santa Paula,515,81,6679784,9,18
683645,Ann Wilson,0 Anniversary Avenue,Scott Henry,7 Birchwood Point,2014-08-31,42.61,710,Pismo Beach,Rancho Santa Margarita,516,94,6788654,5,19
587467,Peter Henderson,196 Troy Road,Cynthia Ramirez,9 Vermont Drive,2014-08-10,14.23,769,Dixon,Clovis,517,87,6807146,79,60
491233,Shawn Hernandez,68 Commercial Plaza,Randy Payne,072 Buena Vista Junction,2013-11-19,57.77,594,Cupertino,Monterey,518,87,6641724,74,12
641439,Anna Miller,7 Holy Cross Place,Amy Gonzalez,2060 Almo Terrace,2014-06-27,54.08,660,Saratoga,Lemoore,519,43,6701915,26,49
422615,Jack Johnson,440 Express Way,Norma Lane,08 Mosinee Junction,2014-01-29,38.0,565,Indian Wells,Dorris,520,13,6689683,2,100
114455,Susan Kelley,82 Esker Street,Tina Frazier,87 Dapin Road,2014-05-25,92.78,624,Hillsborough,Antioch,521,31,6571137,20,20
146064,Anna Bell,30 Jenifer Park,Harry Harrison,79516 Maywood Center,2014-01-24,65.84,497,Greenfield,Whittier,522,29,6707514,53,75
205905,Shawn Marshall,31 Duke Pass,Clarence Taylor,3295 Dryden Place,2013-11-30,69.69,565,El Segundo,Oroville,523,64,6563419,16,77
101581,Tammy Martin,85091 Warrior Drive,Amanda Wood,84 Larry Avenue,2014-01-17,24.82,514,Brawley,Burbank,524,84,6759014,44,46
369896,David Welch,7714 Bultman Way,Martha Morrison,19646 Westend Alley,2014-06-21,58.25,512,Lodi,Hillsborough,525,48,6706648,51,76
133066,Paul Phillips,5 Lakewood Pass,Gloria Meyer,5 Ramsey Park,2014-03-09,6.92,778,Ojai,Tustin,526,42,6600018,27,99
713613,Russell Stanley,74403 Spohn Parkway,Roy Henry,2209 Warbler Court,2014-08-09,17.88,587,Blythe,Concord,527,60,6873264,82,51
799050,Betty Carroll,366 Pearson Plaza,Ann Snyder,2 Eliot Junction,2014-03-30,36.84,594,Auburn,San Ramon,528,15,6540088,35,75
785794,Norma Wells,32 Montana Point,Lois Fowler,6382 Bunker Hill Park,2013-09-11,11.34,503,Montclair,Soledad,529,84,6681788,24,13
344429,Henry Morrison,0922 Brown Terrace,Theresa Lopez,2561 Holmberg Way,2014-05-31,96.65,592,Orland,San Anselmo,530,13,6661577,7,99
286571,Donald Richardson,194 Sauthoff Drive,Benjamin Oliver,70686 Raven Lane,2014-03-02,60.76,527,Torrance,Lake Elsinore,531,56,6535562,18,68
711406,Frances Snyder,5 Manufacturers Plaza,Carlos Hunt,80 Eggendart Avenue,2014-07-12,32.4,721,Huntington Park,Goleta,532,35,6543039,77,96
640598,Phyllis Wagner,974 Mallard Point,Nicole Lewis,72553 Twin Pines Plaza,2013-10-10,46.96,799,Bellflower,Mountain View,533,5,6677659,72,19
756587,Nicole Rivera,8 Brown Terrace,Jose Alvarez,66347 Warner Street,2013-11-02,65.11,632,La Puente,La Puente,534,6,6673519,95,40
427332,Brian Edwards,88991 Fordem Drive,Michelle Burton,89 Artisan Terrace,2013-10-08,91.87,725,Walnut Creek,Moraga,535,17,6641684,55,2
737885,Keith Rice,69 Mockingbird Hill,Katherine Ryan,8 Rutledge Point,2013-12-03,78.49,500,Lathrop,Palmdale,536,80,6834439,71,67
403481,Kevin Dean,73172 Golf Course Avenue,Julie Butler,6 Pennsylvania Alley,2014-05-09,17.12,485,Lakeport,Coachella,537,2,6812566,82,45
