id_guide,name_desp,dir_derp,name_rec,dir_rec,date,heigth,presio,city_desp,city_rec,consecutivo,n1,n2,n3,n4
334,Johnny Hunt,4227 Monterey Place,Aaron Hall,3 Macpherson Plaza,4/12/2014,14.818,$26052.92,South Dakota,Minnesota,2152143,72853,80129,39869,22014
335,Dorothy Collins,72 Walton Plaza,Keith Baker,3 Butterfield Court,5/27/2014,9.57,$58941.82,Maryland,Missouri,7322828,42779,75270,23530,92017
336,Mary Price,02992 Dixon Junction,Jeffrey Fernandez,9317 Hoard Point,10/19/2013,18.217,$89336.05,Massachusetts,Maryland,9444747,52798,29565,76219,38512
337,Susan Gilbert,46 Spaight Junction,Craig Baker,3836 Towne Center,12/23/2013,25.999,$85397.19,Texas,Kansas,1735398,89869,95064,79552,51130
338,Carlos Morales,992 Pierstorff Street,Tammy Burke,28877 Toban Crossing,12/11/2013,80.658,$789.05,Indiana,Hawaii,3009875,85648,28676,3108,91820
339,Bruce Freeman,72103 Novick Road,Bonnie Dean,64520 Golf Course Alley,6/15/2014,49.832,$21040.11,Pennsylvania,Mississippi,2325039,42548,28562,85871,81813
340,Jerry Meyer,3590 Ridgeway Lane,Stephen Garza,3 Hallows Lane,8/5/2014,77.381,$68558.55,Nebraska,New York,5687184,96098,50415,59338,57165
341,Dorothy Bell,1844 Pawling Trail,Terry Fowler,31 Dawn Plaza,10/23/2013,54.012,$59480.94,North Carolina,North Carolina,6069636,38589,64901,99563,36135
342,Paula Fields,6178 Riverside Drive,Gregory Carr,75122 Susan Road,5/29/2014,89.517,$35342.52,Nebraska,Minnesota,5673625,62189,3760,11691,81990
343,Rachel Ramirez,1120 Caliangt Parkway,Walter Ruiz,41 Warner Plaza,12/12/2013,86.307,$13047.79,Texas,Alaska,7236315,77304,53385,78632,42326
344,Russell Adams,40943 Bunting Lane,Phyllis Welch,5 Kipling Road,7/11/2014,94.575,$61474.18,South Dakota,North Dakota,9101853,13704,61252,28137,56166
345,Kimberly Cooper,7 Truax Plaza,Christine Burns,80863 Lillian Lane,10/5/2013,46.763,$49207.54,North Dakota,Hawaii,6248427,93563,37168,67160,78377
346,Brenda Perry,72 Mesta Junction,Justin Johnson,8627 Eastwood Circle,10/28/2013,68.819,$32447.18,Rhode Island,Alaska,6084637,68406,85945,72622,49712
347,Wayne Olson,0445 Kinsman Pass,Ann Black,155 Grasskamp Trail,2/18/2014,55.655,$73866.08,Georgia,Delaware,8766182,24625,87733,99069,46902
348,Edward Scott,9 Everett Park,James Grant,20 Pennsylvania Pass,10/17/2013,91.487,$23742.66,Indiana,South Carolina,312737,4529,92780,20125,15272
349,Andrea Nguyen,1 Shelley Court,Douglas Clark,7418 Miller Alley,4/10/2014,55.603,$655.44,Georgia,Louisiana,6717093,42262,91655,37546,60019
350,Lois Gonzalez,6 Fremont Street,Thomas Gutierrez,63621 High Crossing Crossing,5/19/2014,73.676,$71715.14,Montana,Pennsylvania,528368,42316,62992,76071,59735
351,George James,5 Raven Parkway,Heather Morgan,10 Menomonie Pass,2/6/2014,20.747,$5017.31,Georgia,Tennessee,9398117,49434,79817,32516,67865
352,Ralph Riley,17347 Manitowish Junction,Louise Vasquez,5516 Pleasure Way,12/6/2013,83.223,$18856.07,Nebraska,Indiana,7140362,61106,72983,93247,67106
353,Betty Howell,50388 Lunder Trail,Beverly Ramos,34290 David Trail,6/7/2014,28.068,$49981.02,Alabama,Missouri,2586128,56762,46158,46941,70720
354,Kimberly Moore,1 Mcbride Parkway,Sara Jordan,6 Grim Hill,12/14/2013,25.106,$28533.03,Iowa,Idaho,5052409,40435,59953,61630,35759
355,Norma Bowman,2416 Brickson Park Avenue,Lillian Jones,085 Shoshone Avenue,9/24/2013,31.738,$98970.25,Wisconsin,Kansas,4495407,50455,89617,86867,70420
356,Frank Murray,7856 Hayes Pass,Harry Gordon,2 Melrose Plaza,4/26/2014,61.649,$60309.44,Arkansas,Tennessee,439209,95508,41456,4767,33277
357,Virginia Gutierrez,86 Hollow Ridge Lane,Wayne Morales,77 Pleasure Pass,4/3/2014,18.915,$30712.26,Oklahoma,South Dakota,7275890,33241,60420,44292,85484
358,Irene Jackson,503 Corben Hill,Ryan Bradley,11485 Calypso Lane,10/28/2013,71.689,$28114.20,Oklahoma,Maine,293274,95251,54975,4356,10826
359,Anne Warren,7274 Dunning Avenue,Brandon Gonzalez,247 Thierer Trail,8/12/2013,15.369,$22866.79,South Dakota,Maryland,2651260,48777,90256,56997,64438
360,Tammy Evans,49950 Susan Crossing,Heather Holmes,7596 Tony Way,11/23/2013,97.656,$7296.66,Wyoming,Colorado,3943007,15852,36383,35308,71245
361,Bruce Anderson,472 Reindahl Hill,Carol Grant,581 Farmco Way,9/19/2013,77.869,$78371.73,Texas,Wisconsin,307787,10954,93068,6107,62974
362,Peter Ross,24324 Norway Maple Circle,Nicholas Nichols,1 Anniversary Junction,1/21/2014,38.558,$65835.45,Illinois,New Hampshire,7517214,83350,99992,64161,44276
363,Donald Lopez,375 Kropf Park,Jose Lawson,1 Fallview Crossing,8/7/2014,70.409,$95055.45,Hawaii,Vermont,5909271,3917,41029,48704,61463
364,Tina Flores,46611 Loeprich Place,Karen Gutierrez,0 Fairview Street,3/20/2014,69.102,$57876.63,Ohio,Nevada,2423181,61971,76114,94939,54442
365,Kenneth Murray,2771 Crest Line Junction,Emily White,8267 Old Gate Pass,4/25/2014,48.039,$29893.18,Vermont,Utah,1105326,85749,9740,47824,44296
366,Earl Greene,85 Meadow Vale Pass,Irene Harper,97 Loftsgordon Alley,3/3/2014,4.378,$39240.60,Iowa,Kentucky,1742740,27562,31348,44712,64392
367,Melissa Hanson,0 Hagan Plaza,Mark Gibson,07 Carberry Place,12/31/2013,34.078,$96451.66,Texas,Wyoming,381995,39984,13035,13402,18394
368,Betty Martinez,4 Petterle Parkway,Andrew Ramos,159 Drewry Road,1/18/2014,4.655,$1185.35,Arizona,Minnesota,1958254,6111,67484,65011,71119
369,Steve Daniels,3647 Manitowish Hill,Aaron Burton,029 Warner Street,5/2/2014,58.721,$85747.61,Wyoming,Mississippi,3347625,26391,87743,494,67700
370,Stephen Holmes,481 Kinsman Road,Rose Reid,44796 Knutson Trail,5/3/2014,88.39,$90916.49,Pennsylvania,Virginia,9366522,59307,9096,74897,45776
371,Rachel Cruz,7 Armistice Parkway,Victor Ortiz,54 Oakridge Circle,9/19/2013,74.67,$99161.79,North Carolina,Wisconsin,6275907,66808,13538,48918,30161
372,Antonio Fields,441 Di Loreto Street,Frances Sims,9 Clove Alley,8/17/2013,16.471,$76359.96,Utah,Nebraska,1665389,49283,62744,67985,35522
373,Eric Matthews,8514 Meadow Ridge Avenue,Nicole Hanson,49251 Bultman Point,12/19/2013,27.417,$86950.39,New Hampshire,West Virginia,2348438,91578,18023,591,75940
374,Frank Rodriguez,764 Bashford Trail,Heather Ross,65861 8th Park,1/2/2014,13.621,$28694.91,Alabama,New Mexico,9565614,2689,2519,80398,57808
375,Stephen Bailey,14 Eagle Crest Point,Anthony Fields,84491 Lunder Junction,2/7/2014,9.973,$36547.26,Missouri,South Carolina,6146235,29675,39537,99202,5183
376,Alice Sanchez,3 Oneill Street,Janet Frazier,63645 Northland Park,9/11/2013,77.599,$62822.42,Vermont,Michigan,3829786,18312,82719,33772,96263
377,Adam Robertson,9 Corscot Parkway,Kenneth Harper,29 Steensland Road,6/21/2014,12.407,$1892.23,Kansas,Delaware,2089799,55877,53800,82531,2999
378,Anna Hansen,33165 Heffernan Terrace,Raymond King,06975 Russell Court,9/25/2013,50.373,$26448.40,Arizona,Vermont,1419406,38325,18935,63594,22892
379,Sara Alvarez,21897 Pearson Parkway,Brandon Black,7 Heath Trail,4/16/2014,47.345,$15874.72,Kentucky,Nevada,2466469,92866,23188,7683,92906
380,Johnny Rose,3 Tomscot Court,Mark Rivera,1 Loftsgordon Terrace,6/30/2014,15.367,$89718.44,Nebraska,Missouri,9749142,84968,76130,54528,45458
381,Susan Owens,4532 Beilfuss Drive,David Russell,623 Barnett Crossing,5/30/2014,11.6,$94044.76,Michigan,Arizona,430965,75895,37698,50479,92882
382,Donna Moreno,360 Upham Point,Teresa Torres,3994 Stuart Place,2/9/2014,57.911,$42396.06,Louisiana,New Mexico,6512067,1362,57864,85824,85937
383,Teresa Mccoy,813 Michigan Hill,Donald Harper,1 Mcguire Lane,5/31/2014,97.827,$67807.25,Delaware,Alabama,2338658,42776,96473,50654,62745
384,Terry Garcia,8211 Bunting Drive,Randy Porter,44890 Garrison Park,7/18/2014,7.54,$24485.92,West Virginia,Minnesota,9196936,74698,14712,55339,20210
385,Amy Chapman,53171 Warner Center,Jeffrey Gibson,7 Valley Edge Hill,6/15/2014,71.274,$16573.68,Ohio,North Carolina,3554081,98132,94883,4472,3872
386,Melissa Gonzales,4 Banding Drive,Melissa Myers,74 Warner Circle,7/22/2014,35.34,$57654.52,Oregon,Idaho,9359175,37397,84614,57305,97738
387,Sharon Fuller,7089 Village Avenue,Mark Wilson,7978 Anhalt Terrace,1/4/2014,85.792,$58366.61,Georgia,Georgia,2599282,99546,93704,86948,1737
388,Anne Harrison,78557 Chive Circle,Carlos Scott,4008 Vernon Way,6/17/2014,10.512,$35943.89,Arkansas,Georgia,6373158,13585,25182,86001,88373
389,Kelly Cook,5 School Place,Jerry Olson,44 Novick Circle,5/2/2014,42.286,$36580.13,South Carolina,Georgia,6861076,82946,21080,79557,29696
390,Billy Dixon,307 Grasskamp Avenue,Jennifer Taylor,5 Farmco Pass,5/13/2014,9.729,$51116.88,Louisiana,Hawaii,5880530,19465,72836,71874,75666
391,Jennifer Perry,3141 Riverside Parkway,Johnny Hamilton,0 Thierer Crossing,4/2/2014,99.159,$39232.31,Florida,Hawaii,2393667,24700,17226,33918,37623
392,Todd Woods,33 Dwight Avenue,Billy Stanley,34 Loomis Street,11/29/2013,71.42,$15331.20,Hawaii,Illinois,7535312,20260,64140,98978,5650
393,Andrew Baker,2 Dennis Pass,Elizabeth Matthews,71 Pepper Wood Hill,2/24/2014,1.179,$15511.73,Arkansas,Indiana,983529,52097,76290,35180,41297
394,Rose Carpenter,530 Fieldstone Lane,Donald Sanchez,2492 Golf Junction,9/18/2013,2.335,$90167.84,Florida,Michigan,7840854,84635,7596,22522,47671
395,Patrick Medina,12 Anhalt Terrace,Billy Burke,59 Vernon Point,4/1/2014,72.347,$66868.78,Colorado,Mississippi,8476027,22227,77624,45903,16036
396,Gregory Ramos,15 Express Park,Sharon Schmidt,62 Golf Course Avenue,1/10/2014,73.874,$86989.95,Mississippi,Oklahoma,6227216,51456,54516,23634,86071
397,Dennis Harris,1 Pierstorff Way,Albert Ramirez,84245 Rutledge Avenue,7/29/2014,7.87,$91087.87,Nevada,South Carolina,7298463,38106,47787,12362,65246
398,Bonnie Martinez,015 Bluejay Lane,Diana Watson,0670 Meadow Valley Trail,4/23/2014,22.794,$93713.55,New York,California,5462896,11417,99330,6551,65396
399,Amy Fields,522 Walton Parkway,Harold Williamson,3472 Scoville Trail,1/9/2014,65.528,$3245.41,Oklahoma,Hawaii,7558083,89987,81489,84952,15435
400,Ralph Castillo,1 Moland Street,Margaret Turner,5 Continental Terrace,11/16/2013,70.99,$47985.24,New York,Missouri,3857321,11799,86731,57412,42453
401,Stephanie Lee,4 Petterle Terrace,Peter Dean,461 Canary Terrace,8/23/2013,37.485,$32165.66,Oregon,Rhode Island,506857,97995,23608,28302,96456
402,Jose Perry,3823 Melody Crossing,Debra Sanders,12386 Northridge Center,3/28/2014,43.87,$39756.98,New Mexico,Oregon,258635,60326,22372,48465,92729
403,Billy Cole,1748 Thierer Circle,Gregory Rogers,2310 Stone Corner Street,1/28/2014,52.492,$4669.62,New Mexico,Texas,395556,37986,62565,77714,20992
404,Alan Austin,5825 Daystar Place,Howard Washington,42651 Buell Terrace,3/2/2014,30.125,$78442.13,Texas,Virginia,8071818,31843,80696,54342,76708
405,Patrick Collins,9 Northport Place,Jeremy Rogers,2275 Maryland Hill,12/30/2013,60.765,$46548.83,Massachusetts,Florida,5346990,73852,81461,33175,81846
406,Christina Burns,37375 Stang Trail,Adam Hayes,54 Kingsford Terrace,9/8/2013,91.837,$34440.57,Idaho,New York,670420,94636,96437,28840,43485
407,Katherine Hall,8109 Miller Way,Joshua Collins,02613 Briar Crest Center,12/6/2013,83.289,$61871.33,South Dakota,New Jersey,213484,57957,66004,56745,89752
408,Judith Nguyen,90111 Truax Junction,Paula Ruiz,19 Harper Parkway,5/29/2014,44.002,$60536.68,Indiana,Massachusetts,3163596,34435,84991,47299,22221
409,Karen Lee,43029 Mendota Alley,Rebecca Mitchell,4908 Gale Point,10/5/2013,28.781,$50169.64,New Mexico,North Carolina,5914025,41873,89933,57423,94539
410,Phyllis Ferguson,5609 Declaration Place,Jacqueline Palmer,579 East Road,12/25/2013,33.294,$27888.19,Idaho,Alaska,5476111,6991,53195,28502,96339
411,Joyce Rodriguez,43 Westend Circle,Harry Olson,2 Randy Hill,2/11/2014,98.422,$62686.06,Kansas,Texas,8133536,70620,70374,91085,45507
412,Paul Torres,41 Dunning Parkway,Eugene Romero,83037 Forster Pass,8/1/2013,36.448,$41645.43,South Carolina,Montana,9177091,8080,28523,17303,58448
413,Kimberly Clark,50047 North Alley,Ann Ryan,9 Little Fleur Road,10/17/2013,80.411,$83467.13,Alaska,Vermont,6628132,42423,62443,52348,81104
414,Judy Flores,58 Calypso Park,Harry Boyd,420 Di Loreto Park,9/27/2013,12.683,$22063.50,Oregon,North Carolina,9553776,83856,17200,84105,96740
415,Margaret Lee,230 Mcbride Way,Evelyn Rogers,56 Commercial Alley,10/13/2013,40.396,$18097.37,New Jersey,Hawaii,2413163,71993,62671,1400,8907
416,Karen Meyer,6704 Pine View Way,Matthew Hanson,595 Tennyson Parkway,9/24/2013,64.465,$25522.06,Alabama,Connecticut,762796,28486,47771,8170,56557
417,Paul Berry,9 Ridgeview Plaza,Ryan Reyes,25 Bluejay Street,9/26/2013,24.895,$53553.36,Rhode Island,Kansas,7812116,11033,28166,87520,84732
418,Anne Bradley,37118 American Ash Parkway,Jonathan Thomas,59 Amoth Avenue,3/8/2014,83.105,$63283.28,Colorado,Alabama,3079776,51604,96627,67516,70885
419,Jason Sullivan,701 Alpine Road,Anne Sanchez,040 Talmadge Place,3/27/2014,65.789,$87749.24,New Hampshire,Illinois,1744685,30404,53325,44579,8727
420,Donald Butler,419 Colorado Court,Bobby Stewart,7574 Maryland Center,11/13/2013,60.039,$61233.81,Arizona,Ohio,5639035,11451,41057,14837,83884
421,Roy Hunt,7221 Coolidge Drive,Russell Foster,70188 Leroy Pass,8/9/2014,64.089,$59893.59,Utah,Mississippi,4590888,10012,96529,45140,52160
422,Carlos Larson,7 Moland Plaza,Frank King,02193 Golf Course Plaza,9/26/2013,26.225,$5506.58,New Jersey,Tennessee,9792071,32494,64331,18881,79349
423,Jane Crawford,97210 Mayfield Alley,Shawn George,83 Chive Alley,5/21/2014,38.41,$10282.84,Mississippi,Missouri,8153137,14675,42207,64978,17511
424,Margaret Gilbert,15369 Oak Valley Parkway,Adam Cook,57 2nd Avenue,2/24/2014,97.232,$13328.70,Georgia,Hawaii,9237232,15555,79178,13542,42980
425,Ryan Morales,341 Moulton Lane,Joshua Campbell,8241 Hoard Lane,8/6/2014,29.872,$13349.46,Oregon,New York,3300847,33128,41922,4015,73700
426,Sean Mendoza,7460 Corben Alley,Eugene Reyes,21625 Raven Center,8/17/2013,92.033,$92169.14,South Dakota,Arizona,2866629,96533,24,58938,40887
427,Ralph Wells,79298 Karstens Trail,Earl Washington,39125 Scott Junction,7/9/2014,85.545,$45810.51,Ohio,Wisconsin,2792330,15633,48331,29335,98276
428,Tina Elliott,0 Talmadge Road,Todd Griffin,643 Mendota Street,6/27/2014,46.004,$48467.46,Maryland,New York,5958373,58567,79031,76879,5768
429,Amy Moreno,0914 Hoffman Drive,Steven Ortiz,37226 David Circle,7/11/2014,25.434,$30845.45,New Mexico,Idaho,6554121,50797,40986,51306,28325
430,Eugene Kim,47 Morning Crossing,Steven Young,738 Buena Vista Park,10/12/2013,16.649,$67338.94,Mississippi,Kentucky,1076275,42153,8539,42827,70014
431,Craig Watkins,5775 Autumn Leaf Plaza,Lisa Rivera,080 Welch Crossing,9/17/2013,22.664,$39134.08,Nebraska,Kansas,3305309,83922,33217,86175,5653
432,Gary Allen,578 Rowland Park,Louise Watson,95414 Sundown Point,4/18/2014,60.589,$68804.92,Wyoming,Vermont,4878034,28094,73593,51699,58167
433,Nicholas Peters,4 Fulton Avenue,Antonio Gray,72696 Roth Drive,11/13/2013,60.3,$2616.26,Alaska,Kentucky,5240313,75327,64002,20353,16520
434,John Rice,72 Sachtjen Terrace,Karen Howard,130 Shoshone Terrace,1/29/2014,47.558,$67149.90,South Dakota,New Jersey,9180435,1993,75944,56159,29524
435,Rachel Shaw,5148 Drewry Way,Tammy Johnson,401 Jana Plaza,10/1/2013,87.241,$58471.30,Rhode Island,New York,6021038,88147,33056,63018,62336
436,Wanda Clark,4562 Debs Street,Annie Stevens,635 Express Park,9/25/2013,1.896,$61968.06,New Mexico,South Dakota,9871712,86855,2172,92936,37292
437,Richard Burke,53 Schiller Circle,Pamela Allen,8 Pond Point,8/15/2013,50.279,$4922.03,Oregon,Nebraska,1762265,52456,4855,62467,57464
438,Andrew Fox,66845 Forster Drive,Irene Reyes,5 Amoth Point,5/11/2014,70.801,$14957.96,New York,South Dakota,4786949,66334,5154,39769,35883
439,Gloria Ruiz,39021 South Lane,Anne Barnes,19818 Messerschmidt Street,1/6/2014,35.063,$10131.15,New Jersey,Vermont,607842,15779,2824,56754,19798
440,Justin Brown,34 Magdeline Circle,Juan Duncan,79 Bluestem Center,3/15/2014,26.971,$65842.62,Vermont,Nebraska,4697120,58508,74046,768,88317
441,Theresa Fisher,5 Blue Bill Park Lane,Terry Howell,7 Anniversary Trail,10/2/2013,75.659,$44617.57,Nevada,Hawaii,5599119,78952,16539,69874,93951
442,Debra Peterson,36 Lillian Point,Rachel Shaw,1525 Memorial Plaza,4/8/2014,30.288,$90241.32,California,Utah,10735,96920,17303,55370,77780
443,Amy Carpenter,9 Northwestern Drive,Alice Wheeler,946 Northland Hill,8/6/2013,30.291,$21156.61,Hawaii,Maryland,8386699,1212,37990,1351,4055
444,Rachel Jacobs,4 Judy Center,Phillip Kelley,006 Gerald Center,11/15/2013,98.956,$81793.42,Michigan,Missouri,5846422,19675,22947,49140,16883
445,Alice Rose,9621 Bellgrove Park,Diane Stevens,24 Saint Paul Lane,4/9/2014,2.869,$53470.74,Massachusetts,Louisiana,2514041,82876,40681,85775,97663
446,Jerry Riley,4217 Loomis Circle,Carl Mccoy,154 Debra Center,7/27/2014,95.165,$59798.46,Missouri,Alaska,383057,50469,25912,68821,70818
447,Shirley Jackson,8960 Lakewood Way,Gerald King,94873 Jay Pass,3/24/2014,77.517,$56035.76,South Carolina,New York,4227336,17036,89761,12368,31998
448,Bonnie Black,589 Oxford Center,Kevin Bennett,6 Goodland Park,10/29/2013,99.776,$36430.47,Vermont,Missouri,6775527,76429,94355,5188,49608
449,Mark Duncan,527 Oak Valley Place,Matthew Gray,1117 Macpherson Junction,11/27/2013,70.726,$76795.16,Tennessee,Pennsylvania,7797508,80977,53204,41513,93292
450,William Williams,3 Old Shore Crossing,Eric Snyder,662 Stone Corner Lane,8/20/2013,36.492,$29096.49,Oregon,Tennessee,7246826,17797,53197,19180,67017
451,Martha Coleman,06725 Bashford Parkway,Nancy Jordan,71916 Briar Crest Center,9/23/2013,88.13,$79610.97,Maine,West Virginia,7189648,34599,64679,54374,73709
452,Kenneth Collins,05 5th Parkway,Kelly Hart,8 Green Ridge Drive,5/18/2014,23.768,$74211.92,New Jersey,Rhode Island,522585,41781,80629,54211,43950
453,Randy Martinez,2200 Knutson Circle,Helen Howell,01113 Scoville Terrace,6/3/2014,53.426,$25720.23,Florida,Idaho,7189843,77682,79698,74376,96384
454,Emily Stone,086 Chinook Road,Joyce Lynch,5 New Castle Road,10/24/2013,72.615,$34309.60,Ohio,Utah,7132896,47075,26239,56314,49649
455,Heather Alexander,582 Granby Circle,Jane Morrison,273 Nova Center,1/11/2014,32.213,$63775.78,Vermont,Washington,8388998,98154,69754,78202,97155
456,Adam Richardson,70 Claremont Way,Martin Harrison,38458 Starling Circle,1/8/2014,40.502,$82307.32,Delaware,Oklahoma,9509191,42743,64337,37666,72300
457,Joshua Bradley,5 5th Court,Laura Stanley,59 Memorial Lane,7/1/2014,14.835,$20319.20,Massachusetts,Michigan,6491992,36754,41414,73380,24315
458,Bruce Carpenter,93118 Rieder Park,Christine Myers,7272 Moland Avenue,2/1/2014,37.008,$48461.31,Massachusetts,Connecticut,2585940,64551,41457,32553,70641
459,Billy Hill,8423 Golf Way,Virginia Cunningham,152 Sutteridge Trail,7/7/2014,19.885,$47997.53,South Dakota,Pennsylvania,6525222,79439,86717,18643,31379
460,Sean Nguyen,62577 Clarendon Lane,Marie Foster,4348 Logan Court,11/30/2013,4.461,$27577.53,New Jersey,Washington,7700220,75471,12108,55887,3522
461,Amy Dean,7760 Morningstar Parkway,Frances Riley,154 Mcbride Hill,3/16/2014,46.552,$73112.89,Arizona,Alabama,2953583,79543,34702,58419,39112
462,Fred Willis,26 Dahle Avenue,Jennifer Ruiz,3682 Leroy Circle,4/7/2014,63.858,$57360.79,North Dakota,North Carolina,9193765,29963,35219,69376,31630
463,Louis Snyder,61 Lighthouse Bay Point,Eugene Hawkins,775 Burrows Point,1/22/2014,43.477,$19362.46,New Mexico,New York,3781219,99581,93318,16519,65256
464,Kenneth Warren,97 Bellgrove Circle,Andrew Mendoza,593 Lerdahl Road,2/21/2014,83.733,$57009.80,Oklahoma,Tennessee,790282,17546,55782,75859,3346
465,Elizabeth Collins,34 Meadow Ridge Park,Timothy Reynolds,69790 Golden Leaf Place,9/5/2013,90.334,$56985.04,Alaska,Ohio,9303877,93596,60237,31477,53242
466,Julia Bradley,2203 Trailsway Plaza,Carl Austin,7 Scoville Alley,7/2/2014,77.585,$21374.20,Idaho,South Dakota,5485097,2765,58097,32033,90554
467,Carolyn Grant,6 Little Fleur Parkway,Brian Larson,79435 Leroy Avenue,1/20/2014,99.876,$71507.39,Alabama,New Jersey,6255026,70066,40504,35433,7009
468,Heather Wallace,31 Loftsgordon Street,Billy Lynch,8 Heath Circle,8/25/2013,27.466,$50662.95,California,Pennsylvania,3187402,6441,81612,32077,88552
469,Stephanie Davis,3701 Arkansas Avenue,Stephen Henderson,83 Mayer Parkway,3/1/2014,83.029,$10168.89,Georgia,Wyoming,5163508,46248,89184,58590,70301
470,Michael Lynch,059 Eagle Crest Crossing,Harry Diaz,98 Florence Way,7/26/2014,33.293,$55166.51,Arizona,Nebraska,7054412,9747,90562,37347,45717
471,Randy Cook,07 Portage Street,Joseph Graham,1040 Twin Pines Street,9/18/2013,7.773,$29760.48,New York,West Virginia,8755091,62778,77945,73236,32306
472,Paula Pierce,2909 Hanover Street,Billy Simmons,4 Forest Hill,2/5/2014,62.365,$55196.51,Maine,Arizona,9180379,29778,38897,61349,94623
473,Brian Garza,309 Bultman Alley,Diana Bradley,82 Bowman Pass,6/13/2014,84.729,$50595.53,Rhode Island,Indiana,7584693,20415,25142,59024,5548
474,Dennis Price,780 Donald Avenue,Joshua Hanson,2200 Pennsylvania Court,10/22/2013,95.166,$61610.69,Oregon,Louisiana,8428874,30032,8571,77839,49200
475,Howard Palmer,43 Bunting Park,Chris Chapman,4264 Kipling Plaza,9/29/2013,82.308,$95079.19,California,South Dakota,5046469,10608,59477,6972,39849
476,Tammy Rivera,23258 Merry Circle,Stephanie Clark,375 Acker Center,6/12/2014,40.045,$12659.11,Tennessee,Hawaii,5705152,71891,94312,20606,11271
477,Mildred Oliver,75451 Oriole Drive,Nancy Arnold,9464 Anthes Center,9/17/2013,19.773,$12051.89,Wisconsin,Alabama,1898067,30986,34137,4015,46397
478,Carolyn Tucker,5806 Mallard Road,Mark Flores,324 Di Loreto Alley,1/21/2014,58.486,$3677.61,North Dakota,Connecticut,4185195,99737,32129,5828,70577
479,Billy Woods,89 Doe Crossing Point,Dennis Alvarez,433 Sugar Avenue,7/29/2014,23.46,$52545.25,Vermont,North Carolina,5950667,26566,34125,91046,99438
480,Susan Gray,4 Erie Point,Charles Hawkins,46 South Place,9/23/2013,49.353,$51903.25,Minnesota,Indiana,6523365,36311,97241,66442,74367
481,Jose Andrews,8210 Spohn Drive,Roy Stevens,8276 Fairview Drive,1/4/2014,37.528,$77115.53,Oregon,North Dakota,5885113,40042,89024,49291,27630
482,Douglas Richardson,5 Brickson Park Junction,Willie Hall,12086 Oakridge Trail,12/9/2013,31.183,$32981.92,Indiana,New York,1588945,65423,76900,62976,35558
483,James Edwards,1 Summit Plaza,Dorothy Mcdonald,3 Canary Pass,2/20/2014,68.193,$63643.46,Montana,North Carolina,7827517,87397,2693,98074,31212
484,Barbara Gonzales,59377 Packers Pass,Marie Taylor,9224 Pleasure Center,12/19/2013,8.466,$28849.54,Rhode Island,Ohio,8467151,11540,33795,52626,51263
485,Sandra Martin,42903 Packers Park,Emily Lane,5 Scoville Court,3/18/2014,66.843,$14668.19,Indiana,Minnesota,9575205,46981,32446,47000,27477
486,Martin Graham,0 Crownhardt Terrace,Randy Lawrence,575 Center Lane,8/1/2013,92.991,$62986.25,South Carolina,South Dakota,4993734,87142,92662,91891,3106
487,Annie Bell,564 Cambridge Lane,Jean Griffin,361 Lakewood Gardens Street,8/6/2014,74.593,$86721.24,West Virginia,New York,4617849,21854,94403,90089,88628
488,Virginia Stone,687 Monterey Terrace,Andrew Weaver,311 Bowman Center,7/13/2014,11.39,$79520.40,Montana,Ohio,2408601,8767,14120,29154,46963
489,Jacqueline Morgan,4987 Morningstar Crossing,Kevin Ramirez,7 Hauk Center,10/29/2013,11.512,$12259.54,Massachusetts,New York,5684471,63306,19462,45691,97895
490,Jonathan Nelson,89119 Morning Road,Robert Elliott,10769 Old Shore Alley,7/3/2014,20.468,$14478.68,Washington,Alaska,3807043,81413,95125,7508,56630
491,Kelly Fox,0280 Vidon Court,Jacqueline Young,63389 Harbort Parkway,6/7/2014,9.119,$21334.83,Massachusetts,South Dakota,2434420,30635,9167,76431,55038
492,Dennis Reyes,679 Blue Bill Park Point,Kelly Fisher,493 Garrison Hill,11/19/2013,31.326,$84399.19,New Mexico,Arizona,9496002,41328,2287,18730,18504
493,Barbara Parker,822 Sunbrook Point,Anne Hall,65944 Southridge Court,12/10/2013,33.542,$55367.27,Georgia,Florida,4833672,22870,79713,27467,27713
494,Sandra Meyer,7 South Center,Eric Rodriguez,77738 Ohio Place,2/23/2014,68.312,$8982.87,Arkansas,Hawaii,9885077,36802,90508,84582,97153
495,Christopher Taylor,19 Mallory Place,Tammy Graham,2 Erie Avenue,7/13/2014,50.395,$7527.08,Vermont,Ohio,8087906,26871,18173,28494,44530
496,Steve Williams,84304 Lotheville Pass,Emily Price,21063 Vermont Street,2/13/2014,63.023,$56108.79,Michigan,Hawaii,5740695,97338,7094,31979,92615
497,Marie Harris,2 Vera Place,Lillian Wagner,228 Hazelcrest Center,9/26/2013,22.48,$62718.01,Oklahoma,Iowa,9474706,76919,13586,76237,49160
498,Thomas Bell,26275 Myrtle Pass,Christine Little,59429 Rowland Hill,1/31/2014,2.316,$89801.77,Illinois,North Carolina,4741320,78256,95430,46033,79747
499,Edward Flores,6 Spenser Point,Carlos Hicks,3 Sherman Place,7/23/2014,16.345,$85623.94,Tennessee,New Hampshire,6664724,89940,85198,99070,40590
500,Andrew Martinez,38705 Bobwhite Court,Terry Gardner,8 Manufacturers Circle,6/11/2014,10.928,$67997.04,Rhode Island,New Mexico,1333775,45029,34417,85914,87741
